komoditas,tanggal,harga pangan
Beras,01/01/2018,-
Daging Ayam,01/01/2018,-
Daging Sapi,01/01/2018,-
Telur Ayam,01/01/2018,-
Bawang Merah,01/01/2018,-
Bawang Putih,01/01/2018,-
Cabai Merah Besar,01/01/2018,-
Cabai Merah Keriting,01/01/2018,-
Cabai Rawit Hijau,01/01/2018,-
Cabai Rawit Merah,01/01/2018,-
Minyak Goreng,01/01/2018,-
Gula Pasir,01/01/2018,-
"Bawang Putih,27/07/2022,""23,150"""
"Cabai Merah Besar,27/07/2022,""76,250"""
"Cabai Merah Keriting,27/07/2022,""73,650"""
"Cabai Rawit Hijau,27/07/2022,""55,250"""
"Cabai Rawit Merah,27/07/2022,""71,000"""
"Minyak Goreng,27/07/2022,""19,450"""
"Gula Pasir,27/07/2022,""14,350"""
"Beras,28/07/2022,""11,350"""
"Daging Ayam,28/07/2022,""33,950"""
"Daging Sapi,28/07/2022,""133,150"""
"Telur Ayam,28/07/2022,""27,500"""
"Bawang Merah,28/07/2022,""35,750"""
"Bawang Putih,28/07/2022,""23,150"""
"Cabai Merah Besar,28/07/2022,""78,250"""
"Cabai Merah Keriting,28/07/2022,""76,150"""
"Cabai Rawit Hijau,28/07/2022,""55,250"""
"Cabai Rawit Merah,28/07/2022,""69,750"""
"Minyak Goreng,28/07/2022,""19,450"""
"Gula Pasir,28/07/2022,""14,350"""
"Beras,29/07/2022,""11,350"""
"Daging Ayam,29/07/2022,""33,600"""
"Daging Sapi,29/07/2022,""133,150"""
"Telur Ayam,29/07/2022,""27,500"""
"Bawang Merah,29/07/2022,""35,150"""
"Bawang Putih,29/07/2022,""23,150"""
"Cabai Merah Besar,29/07/2022,""78,250"""
"Cabai Merah Keriting,29/07/2022,""76,150"""
"Cabai Rawit Hijau,29/07/2022,""52,750"""
"Cabai Rawit Merah,29/07/2022,""67,400"""
"Minyak Goreng,29/07/2022,""19,350"""
"Gula Pasir,29/07/2022,""14,350"""
"Beras,01/08/2022,""11,400"""
"Daging Ayam,01/08/2022,""33,600"""
"Daging Sapi,01/08/2022,""133,150"""
"Telur Ayam,01/08/2022,""27,500"""
"Bawang Merah,01/08/2022,""33,150"""
"Bawang Putih,01/08/2022,""23,150"""
"Cabai Merah Besar,01/08/2022,""73,750"""
"Cabai Merah Keriting,01/08/2022,""73,250"""
"Cabai Rawit Hijau,01/08/2022,""53,750"""
"Cabai Rawit Merah,01/08/2022,""65,650"""
"Minyak Goreng,01/08/2022,""19,200"""
"Gula Pasir,01/08/2022,""14,350"""
"Beras,02/08/2022,""11,400"""
"Daging Ayam,02/08/2022,""33,600"""
"Daging Sapi,02/08/2022,""132,500"""
"Telur Ayam,02/08/2022,""27,250"""
"Bawang Merah,02/08/2022,""32,900"""
"Bawang Putih,02/08/2022,""23,150"""
"Cabai Merah Besar,02/08/2022,""72,500"""
"Cabai Merah Keriting,02/08/2022,""71,250"""
"Cabai Rawit Hijau,02/08/2022,""53,150"""
"Cabai Rawit Merah,02/08/2022,""66,250"""
"Minyak Goreng,02/08/2022,""19,200"""
"Gula Pasir,02/08/2022,""14,350"""
"Beras,03/08/2022,""11,450"""
"Daging Ayam,03/08/2022,""33,600"""
"Daging Sapi,03/08/2022,""132,500"""
"Telur Ayam,03/08/2022,""27,200"""
"Bawang Merah,03/08/2022,""32,900"""
"Bawang Putih,03/08/2022,""23,150"""
"Cabai Merah Besar,03/08/2022,""75,000"""
"Cabai Merah Keriting,03/08/2022,""73,150"""
"Cabai Rawit Hijau,03/08/2022,""53,150"""
"Cabai Rawit Merah,03/08/2022,""65,650"""
"Minyak Goreng,03/08/2022,""19,200"""
"Gula Pasir,03/08/2022,""14,350"""
"Beras,04/08/2022,""11,450"""
"Daging Ayam,04/08/2022,""33,350"""
"Daging Sapi,04/08/2022,""132,500"""
"Telur Ayam,04/08/2022,""27,200"""
"Bawang Merah,04/08/2022,""32,900"""
"Bawang Putih,04/08/2022,""23,650"""
"Cabai Merah Besar,04/08/2022,""75,000"""
"Cabai Merah Keriting,04/08/2022,""74,400"""
"Cabai Rawit Hijau,04/08/2022,""54,400"""
"Cabai Rawit Merah,04/08/2022,""64,400"""
"Minyak Goreng,04/08/2022,""19,200"""
"Gula Pasir,04/08/2022,""14,350"""
"Beras,05/08/2022,""11,450"""
"Daging Ayam,05/08/2022,""32,950"""
"Daging Sapi,05/08/2022,""132,500"""
"Telur Ayam,05/08/2022,""27,200"""
"Bawang Merah,05/08/2022,""33,150"""
"Bawang Putih,05/08/2022,""23,650"""
"Cabai Merah Besar,05/08/2022,""70,650"""
"Cabai Merah Keriting,05/08/2022,""73,650"""
"Cabai Rawit Hijau,05/08/2022,""54,400"""
"Cabai Rawit Merah,05/08/2022,""64,400"""
"Minyak Goreng,05/08/2022,""19,250"""
"Gula Pasir,05/08/2022,""14,350"""
"Beras,08/08/2022,""11,450"""
"Daging Ayam,08/08/2022,""32,750"""
"Daging Sapi,08/08/2022,""132,500"""
"Telur Ayam,08/08/2022,""27,200"""
"Bawang Merah,08/08/2022,""32,650"""
"Bawang Putih,08/08/2022,""23,650"""
"Cabai Merah Besar,08/08/2022,""75,250"""
"Cabai Merah Keriting,08/08/2022,""72,650"""
"Cabai Rawit Hijau,08/08/2022,""53,900"""
"Cabai Rawit Merah,08/08/2022,""62,500"""
"Minyak Goreng,08/08/2022,""19,100"""
"Gula Pasir,08/08/2022,""14,350"""
"Beras,09/08/2022,""11,450"""
"Daging Ayam,09/08/2022,""32,500"""
"Daging Sapi,09/08/2022,""132,500"""
"Telur Ayam,09/08/2022,""27,200"""
"Bawang Merah,09/08/2022,""32,650"""
"Bawang Putih,09/08/2022,""23,400"""
"Cabai Merah Besar,09/08/2022,""75,250"""
"Cabai Merah Keriting,09/08/2022,""71,650"""
"Cabai Rawit Hijau,09/08/2022,""53,750"""
"Cabai Rawit Merah,09/08/2022,""62,500"""
"Minyak Goreng,09/08/2022,""18,950"""
"Gula Pasir,09/08/2022,""14,350"""
"Beras,10/08/2022,""11,450"""
"Daging Ayam,10/08/2022,""32,200"""
"Daging Sapi,10/08/2022,""132,500"""
"Telur Ayam,10/08/2022,""27,200"""
"Bawang Merah,10/08/2022,""32,650"""
"Bawang Putih,10/08/2022,""23,400"""
"Cabai Merah Besar,10/08/2022,""73,400"""
"Cabai Merah Keriting,10/08/2022,""71,650"""
"Cabai Rawit Hijau,10/08/2022,""53,750"""
"Cabai Rawit Merah,10/08/2022,""62,500"""
"Minyak Goreng,10/08/2022,""18,950"""
"Gula Pasir,10/08/2022,""14,350"""
"Beras,11/08/2022,""11,450"""
"Daging Ayam,11/08/2022,""31,950"""
"Daging Sapi,11/08/2022,""132,500"""
"Telur Ayam,11/08/2022,""27,350"""
"Bawang Merah,11/08/2022,""32,400"""
"Bawang Putih,11/08/2022,""23,150"""
"Cabai Merah Besar,11/08/2022,""72,750"""
"Cabai Merah Keriting,11/08/2022,""70,650"""
"Cabai Rawit Hijau,11/08/2022,""51,250"""
"Cabai Rawit Merah,11/08/2022,""61,900"""
"Minyak Goreng,11/08/2022,""18,850"""
"Gula Pasir,11/08/2022,""14,350"""
"Beras,12/08/2022,""11,450"""
"Daging Ayam,12/08/2022,""31,850"""
"Daging Sapi,12/08/2022,""132,500"""
"Telur Ayam,12/08/2022,""28,100"""
"Bawang Merah,12/08/2022,""32,400"""
"Bawang Putih,12/08/2022,""23,150"""
"Cabai Merah Besar,12/08/2022,""68,150"""
"Cabai Merah Keriting,12/08/2022,""68,250"""
"Cabai Rawit Hijau,12/08/2022,""51,250"""
"Cabai Rawit Merah,12/08/2022,""60,650"""
"Minyak Goreng,12/08/2022,""18,800"""
"Gula Pasir,12/08/2022,""14,350"""
"Beras,15/08/2022,""11,450"""
"Daging Ayam,15/08/2022,""31,850"""
"Daging Sapi,15/08/2022,""132,500"""
"Telur Ayam,15/08/2022,""28,450"""
"Bawang Merah,15/08/2022,""31,650"""
"Bawang Putih,15/08/2022,""23,150"""
"Cabai Merah Besar,15/08/2022,""62,250"""
"Cabai Merah Keriting,15/08/2022,""59,400"""
"Cabai Rawit Hijau,15/08/2022,""51,900"""
"Cabai Rawit Merah,15/08/2022,""54,150"""
"Minyak Goreng,15/08/2022,""18,800"""
"Gula Pasir,15/08/2022,""14,350"""
"Beras,16/08/2022,""11,450"""
"Daging Ayam,16/08/2022,""31,850"""
"Daging Sapi,16/08/2022,""132,500"""
"Telur Ayam,16/08/2022,""28,600"""
"Bawang Merah,16/08/2022,""31,400"""
"Bawang Putih,16/08/2022,""23,150"""
"Cabai Merah Besar,16/08/2022,""61,900"""
"Cabai Merah Keriting,16/08/2022,""58,150"""
"Cabai Rawit Hijau,16/08/2022,""51,900"""
"Cabai Rawit Merah,16/08/2022,""52,900"""
"Minyak Goreng,16/08/2022,""18,800"""
"Gula Pasir,16/08/2022,""14,350"""
Beras,17/08/2022,-
Daging Ayam,17/08/2022,-
Daging Sapi,17/08/2022,-
Telur Ayam,17/08/2022,-
Bawang Merah,17/08/2022,-
Bawang Putih,17/08/2022,-
Cabai Merah Besar,17/08/2022,-
Cabai Merah Keriting,17/08/2022,-
Cabai Rawit Hijau,17/08/2022,-
Cabai Rawit Merah,17/08/2022,-
Minyak Goreng,17/08/2022,-
Gula Pasir,17/08/2022,-
"Beras,18/08/2022,""11,450"""
"Daging Ayam,18/08/2022,""32,400"""
"Daging Sapi,18/08/2022,""132,500"""
"Telur Ayam,18/08/2022,""28,950"""
"Bawang Merah,18/08/2022,""30,900"""
"Bawang Putih,18/08/2022,""23,150"""
"Cabai Merah Besar,18/08/2022,""57,750"""
"Cabai Merah Keriting,18/08/2022,""55,000"""
"Cabai Rawit Hijau,18/08/2022,""50,650"""
"Cabai Rawit Merah,18/08/2022,""51,000"""
"Minyak Goreng,18/08/2022,""18,800"""
"Gula Pasir,18/08/2022,""14,350"""
"Beras,19/08/2022,""11,450"""
"Daging Ayam,19/08/2022,""32,650"""
"Daging Sapi,19/08/2022,""133,150"""
"Telur Ayam,19/08/2022,""28,950"""
"Bawang Merah,19/08/2022,""30,900"""
"Bawang Putih,19/08/2022,""23,150"""
"Cabai Merah Besar,19/08/2022,""58,750"""
"Cabai Merah Keriting,19/08/2022,""56,150"""
"Cabai Rawit Hijau,19/08/2022,""48,150"""
"Cabai Rawit Merah,19/08/2022,""51,000"""
"Minyak Goreng,19/08/2022,""18,750"""
"Gula Pasir,19/08/2022,""14,350"""
"Beras,22/08/2022,""11,450"""
"Daging Ayam,22/08/2022,""32,650"""
"Daging Sapi,22/08/2022,""133,150"""
"Telur Ayam,22/08/2022,""28,950"""
"Bawang Merah,22/08/2022,""30,900"""
"Bawang Putih,22/08/2022,""23,150"""
"Cabai Merah Besar,22/08/2022,""62,150"""
"Cabai Merah Keriting,22/08/2022,""60,650"""
"Cabai Rawit Hijau,22/08/2022,""50,000"""
"Cabai Rawit Merah,22/08/2022,""52,400"""
"Minyak Goreng,22/08/2022,""18,750"""
"Gula Pasir,22/08/2022,""14,350"""
"Beras,23/08/2022,""11,450"""
"Daging Ayam,23/08/2022,""32,950"""
"Daging Sapi,23/08/2022,""133,150"""
"Telur Ayam,23/08/2022,""28,950"""
"Bawang Merah,23/08/2022,""30,900"""
"Bawang Putih,23/08/2022,""22,500"""
"Cabai Merah Besar,23/08/2022,""63,150"""
"Cabai Merah Keriting,23/08/2022,""61,250"""
"Cabai Rawit Hijau,23/08/2022,""50,000"""
"Cabai Rawit Merah,23/08/2022,""49,900"""
"Minyak Goreng,23/08/2022,""18,750"""
"Gula Pasir,23/08/2022,""14,350"""
"Beras,24/08/2022,""11,450"""
"Daging Ayam,24/08/2022,""33,100"""
"Daging Sapi,24/08/2022,""131,900"""
"Telur Ayam,24/08/2022,""28,950"""
"Bawang Merah,24/08/2022,""30,250"""
"Bawang Putih,24/08/2022,""22,500"""
"Cabai Merah Besar,24/08/2022,""63,750"""
"Cabai Merah Keriting,24/08/2022,""58,750"""
"Cabai Rawit Hijau,24/08/2022,""48,150"""
"Cabai Rawit Merah,24/08/2022,""50,500"""
"Minyak Goreng,24/08/2022,""18,750"""
"Gula Pasir,24/08/2022,""14,350"""
"Beras,25/08/2022,""11,450"""
"Daging Ayam,25/08/2022,""33,200"""
"Daging Sapi,25/08/2022,""131,900"""
"Telur Ayam,25/08/2022,""28,850"""
"Bawang Merah,25/08/2022,""29,650"""
"Bawang Putih,25/08/2022,""22,500"""
"Cabai Merah Besar,25/08/2022,""63,750"""
"Cabai Merah Keriting,25/08/2022,""60,650"""
"Cabai Rawit Hijau,25/08/2022,""49,400"""
"Cabai Rawit Merah,25/08/2022,""51,400"""
"Minyak Goreng,25/08/2022,""18,700"""
"Gula Pasir,25/08/2022,""14,350"""
"Beras,26/08/2022,""11,450"""
"Daging Ayam,26/08/2022,""33,350"""
"Daging Sapi,26/08/2022,""131,900"""
"Telur Ayam,26/08/2022,""28,850"""
"Bawang Merah,26/08/2022,""28,650"""
"Bawang Putih,26/08/2022,""22,500"""
"Cabai Merah Besar,26/08/2022,""61,400"""
"Cabai Merah Keriting,26/08/2022,""58,250"""
"Cabai Rawit Hijau,26/08/2022,""48,150"""
"Cabai Rawit Merah,26/08/2022,""47,650"""
"Minyak Goreng,26/08/2022,""18,700"""
"Gula Pasir,26/08/2022,""14,350"""
"Beras,29/08/2022,""11,450"""
"Daging Ayam,29/08/2022,""33,350"""
"Daging Sapi,29/08/2022,""130,650"""
"Telur Ayam,29/08/2022,""28,700"""
"Bawang Merah,29/08/2022,""27,500"""
"Bawang Putih,29/08/2022,""22,500"""
"Cabai Merah Besar,29/08/2022,""59,750"""
"Cabai Merah Keriting,29/08/2022,""57,650"""
"Cabai Rawit Hijau,29/08/2022,""46,900"""
"Cabai Rawit Merah,29/08/2022,""44,400"""
"Minyak Goreng,29/08/2022,""18,600"""
"Gula Pasir,29/08/2022,""14,350"""
"Beras,30/08/2022,""11,450"""
"Daging Ayam,30/08/2022,""33,200"""
"Daging Sapi,30/08/2022,""130,650"""
"Telur Ayam,30/08/2022,""28,650"""
"Bawang Merah,30/08/2022,""27,500"""
"Bawang Putih,30/08/2022,""23,150"""
"Cabai Merah Besar,30/08/2022,""60,650"""
"Cabai Merah Keriting,30/08/2022,""58,250"""
"Cabai Rawit Hijau,30/08/2022,""46,250"""
"Cabai Rawit Merah,30/08/2022,""43,400"""
"Minyak Goreng,30/08/2022,""18,600"""
"Gula Pasir,30/08/2022,""14,250"""
"Beras,31/08/2022,""11,450"""
"Daging Ayam,31/08/2022,""33,200"""
"Daging Sapi,31/08/2022,""130,650"""
"Telur Ayam,31/08/2022,""28,650"""
"Bawang Merah,31/08/2022,""27,500"""
"Bawang Putih,31/08/2022,""23,150"""
"Cabai Merah Besar,31/08/2022,""63,500"""
"Cabai Merah Keriting,31/08/2022,""61,900"""
"Cabai Rawit Hijau,31/08/2022,""47,500"""
"Cabai Rawit Merah,31/08/2022,""46,500"""
"Minyak Goreng,31/08/2022,""18,600"""
"Gula Pasir,31/08/2022,""14,250"""
"Beras,01/09/2022,""11,450"""
"Daging Ayam,01/09/2022,""33,100"""
"Daging Sapi,01/09/2022,""130,650"""
"Telur Ayam,01/09/2022,""28,650"""
"Bawang Merah,01/09/2022,""27,500"""
"Bawang Putih,01/09/2022,""23,400"""
"Cabai Merah Besar,01/09/2022,""65,650"""
"Cabai Merah Keriting,01/09/2022,""63,750"""
"Cabai Rawit Hijau,01/09/2022,""49,250"""
"Cabai Rawit Merah,01/09/2022,""48,400"""
"Minyak Goreng,01/09/2022,""18,600"""
"Gula Pasir,01/09/2022,""14,250"""
"Beras,02/09/2022,""11,450"""
"Daging Ayam,02/09/2022,""32,700"""
"Daging Sapi,02/09/2022,""130,650"""
"Telur Ayam,02/09/2022,""28,650"""
"Bawang Merah,02/09/2022,""27,250"""
"Bawang Putih,02/09/2022,""23,400"""
"Cabai Merah Besar,02/09/2022,""68,150"""
"Cabai Merah Keriting,02/09/2022,""65,650"""
"Cabai Rawit Hijau,02/09/2022,""49,150"""
"Cabai Rawit Merah,02/09/2022,""49,650"""
"Minyak Goreng,02/09/2022,""18,700"""
"Gula Pasir,02/09/2022,""14,200"""
"Beras,05/09/2022,""11,450"""
"Daging Ayam,05/09/2022,""32,450"""
"Daging Sapi,05/09/2022,""130,650"""
"Telur Ayam,05/09/2022,""28,450"""
"Bawang Merah,05/09/2022,""27,150"""
"Bawang Putih,05/09/2022,""23,650"""
"Cabai Merah Besar,05/09/2022,""70,650"""
"Cabai Merah Keriting,05/09/2022,""78,750"""
"Cabai Rawit Hijau,05/09/2022,""53,150"""
"Cabai Rawit Merah,05/09/2022,""50,650"""
"Minyak Goreng,05/09/2022,""18,400"""
"Gula Pasir,05/09/2022,""14,200"""
"Beras,06/09/2022,""11,450"""
"Daging Ayam,06/09/2022,""31,850"""
"Daging Sapi,06/09/2022,""130,650"""
"Telur Ayam,06/09/2022,""28,100"""
"Bawang Merah,06/09/2022,""27,150"""
"Bawang Putih,06/09/2022,""23,900"""
"Cabai Merah Besar,06/09/2022,""71,900"""
"Cabai Merah Keriting,06/09/2022,""80,000"""
"Cabai Rawit Hijau,06/09/2022,""54,400"""
"Cabai Rawit Merah,06/09/2022,""50,150"""
"Minyak Goreng,06/09/2022,""18,300"""
"Gula Pasir,06/09/2022,""14,200"""
"Beras,07/09/2022,""11,450"""
"Daging Ayam,07/09/2022,""31,850"""
"Daging Sapi,07/09/2022,""130,650"""
"Telur Ayam,07/09/2022,""27,900"""
"Bawang Merah,07/09/2022,""27,750"""
"Bawang Putih,07/09/2022,""23,900"""
"Cabai Merah Besar,07/09/2022,""71,900"""
"Cabai Merah Keriting,07/09/2022,""79,400"""
"Cabai Rawit Hijau,07/09/2022,""53,650"""
"Cabai Rawit Merah,07/09/2022,""50,000"""
"Minyak Goreng,07/09/2022,""18,300"""
"Gula Pasir,07/09/2022,""14,200"""
"Beras,08/09/2022,""11,450"""
"Daging Ayam,08/09/2022,""32,100"""
"Daging Sapi,08/09/2022,""130,650"""
"Telur Ayam,08/09/2022,""27,650"""
"Bawang Merah,08/09/2022,""28,000"""
"Bawang Putih,08/09/2022,""24,150"""
"Cabai Merah Besar,08/09/2022,""70,650"""
"Cabai Merah Keriting,08/09/2022,""77,500"""
"Cabai Rawit Hijau,08/09/2022,""53,650"""
"Cabai Rawit Merah,08/09/2022,""51,250"""
"Minyak Goreng,08/09/2022,""18,300"""
"Gula Pasir,08/09/2022,""14,150"""
"Beras,09/09/2022,""11,450"""
"Daging Ayam,09/09/2022,""32,350"""
"Daging Sapi,09/09/2022,""130,650"""
"Telur Ayam,09/09/2022,""27,650"""
"Bawang Merah,09/09/2022,""28,500"""
"Bawang Putih,09/09/2022,""23,900"""
"Cabai Merah Besar,09/09/2022,""68,150"""
"Cabai Merah Keriting,09/09/2022,""73,150"""
"Cabai Rawit Hijau,09/09/2022,""50,650"""
"Cabai Rawit Merah,09/09/2022,""53,150"""
"Minyak Goreng,09/09/2022,""18,300"""
"Gula Pasir,09/09/2022,""14,150"""
"Beras,12/09/2022,""11,450"""
"Daging Ayam,12/09/2022,""32,250"""
"Daging Sapi,12/09/2022,""130,650"""
"Telur Ayam,12/09/2022,""27,650"""
"Bawang Merah,12/09/2022,""28,500"""
"Bawang Putih,12/09/2022,""23,900"""
"Cabai Merah Besar,12/09/2022,""66,900"""
"Cabai Merah Keriting,12/09/2022,""67,000"""
"Cabai Rawit Hijau,12/09/2022,""49,400"""
"Cabai Rawit Merah,12/09/2022,""53,150"""
"Minyak Goreng,12/09/2022,""18,300"""
"Gula Pasir,12/09/2022,""14,150"""
"Beras,13/09/2022,""11,450"""
"Daging Ayam,13/09/2022,""32,250"""
"Daging Sapi,13/09/2022,""130,650"""
"Telur Ayam,13/09/2022,""27,450"""
"Bawang Merah,13/09/2022,""28,500"""
"Bawang Putih,13/09/2022,""23,900"""
"Cabai Merah Besar,13/09/2022,""64,900"""
"Cabai Merah Keriting,13/09/2022,""65,650"""
"Cabai Rawit Hijau,13/09/2022,""49,400"""
"Cabai Rawit Merah,13/09/2022,""52,650"""
"Minyak Goreng,13/09/2022,""18,300"""
"Gula Pasir,13/09/2022,""14,150"""
"Beras,14/09/2022,""11,450"""
"Daging Ayam,14/09/2022,""32,250"""
"Daging Sapi,14/09/2022,""130,650"""
"Telur Ayam,14/09/2022,""27,450"""
"Bawang Merah,14/09/2022,""28,500"""
"Bawang Putih,14/09/2022,""23,650"""
"Cabai Merah Besar,14/09/2022,""64,000"""
"Cabai Merah Keriting,14/09/2022,""64,500"""
"Cabai Rawit Hijau,14/09/2022,""48,750"""
"Cabai Rawit Merah,14/09/2022,""54,400"""
"Minyak Goreng,14/09/2022,""18,300"""
"Gula Pasir,14/09/2022,""14,150"""
"Beras,15/09/2022,""11,450"""
"Daging Ayam,15/09/2022,""32,250"""
"Daging Sapi,15/09/2022,""130,650"""
"Telur Ayam,15/09/2022,""27,350"""
"Bawang Merah,15/09/2022,""28,250"""
"Bawang Putih,15/09/2022,""23,650"""
"Cabai Merah Besar,15/09/2022,""63,000"""
"Cabai Merah Keriting,15/09/2022,""63,900"""
"Cabai Rawit Hijau,15/09/2022,""48,400"""
"Cabai Rawit Merah,15/09/2022,""54,400"""
"Minyak Goreng,15/09/2022,""18,300"""
"Gula Pasir,15/09/2022,""14,150"""
"Beras,16/09/2022,""11,450"""
"Daging Ayam,16/09/2022,""32,250"""
"Daging Sapi,16/09/2022,""130,650"""
"Telur Ayam,16/09/2022,""27,100"""
"Bawang Merah,16/09/2022,""28,250"""
"Bawang Putih,16/09/2022,""23,650"""
"Cabai Merah Besar,16/09/2022,""61,900"""
"Cabai Merah Keriting,16/09/2022,""63,150"""
"Cabai Rawit Hijau,16/09/2022,""47,750"""
"Cabai Rawit Merah,16/09/2022,""53,750"""
"Minyak Goreng,16/09/2022,""18,250"""
"Gula Pasir,16/09/2022,""14,150"""
"Beras,19/09/2022,""11,450"""
"Daging Ayam,19/09/2022,""32,400"""
"Daging Sapi,19/09/2022,""130,650"""
"Telur Ayam,19/09/2022,""26,900"""
"Bawang Merah,19/09/2022,""27,500"""
"Bawang Putih,19/09/2022,""23,650"""
"Cabai Merah Besar,19/09/2022,""59,750"""
"Cabai Merah Keriting,19/09/2022,""57,500"""
"Cabai Rawit Hijau,19/09/2022,""48,150"""
"Cabai Rawit Merah,19/09/2022,""56,750"""
"Minyak Goreng,19/09/2022,""18,250"""
"Gula Pasir,19/09/2022,""14,150"""
"Beras,20/09/2022,""11,450"""
"Daging Ayam,20/09/2022,""32,200"""
"Daging Sapi,20/09/2022,""130,650"""
"Telur Ayam,20/09/2022,""26,900"""
"Bawang Merah,20/09/2022,""27,250"""
"Bawang Putih,20/09/2022,""23,650"""
"Cabai Merah Besar,20/09/2022,""58,150"""
"Cabai Merah Keriting,20/09/2022,""54,900"""
"Cabai Rawit Hijau,20/09/2022,""48,150"""
"Cabai Rawit Merah,20/09/2022,""59,150"""
"Minyak Goreng,20/09/2022,""18,250"""
"Gula Pasir,20/09/2022,""14,150"""
"Beras,21/09/2022,""11,500"""
"Daging Ayam,21/09/2022,""32,200"""
"Daging Sapi,21/09/2022,""130,650"""
"Telur Ayam,21/09/2022,""26,750"""
"Bawang Merah,21/09/2022,""27,000"""
"Bawang Putih,21/09/2022,""23,650"""
"Cabai Merah Besar,21/09/2022,""58,150"""
"Cabai Merah Keriting,21/09/2022,""54,250"""
"Cabai Rawit Hijau,21/09/2022,""47,500"""
"Cabai Rawit Merah,21/09/2022,""58,000"""
"Minyak Goreng,21/09/2022,""18,250"""
"Gula Pasir,21/09/2022,""14,150"""
"Beras,22/09/2022,""11,550"""
"Daging Ayam,22/09/2022,""32,200"""
"Daging Sapi,22/09/2022,""130,650"""
"Telur Ayam,22/09/2022,""26,500"""
"Bawang Merah,22/09/2022,""27,750"""
"Bawang Putih,22/09/2022,""23,650"""
"Cabai Merah Besar,22/09/2022,""58,150"""
"Cabai Merah Keriting,22/09/2022,""49,900"""
"Cabai Rawit Hijau,22/09/2022,""46,900"""
"Cabai Rawit Merah,22/09/2022,""59,500"""
"Minyak Goreng,22/09/2022,""18,250"""
"Gula Pasir,22/09/2022,""14,000"""
"Beras,23/09/2022,""11,550"""
"Daging Ayam,23/09/2022,""32,200"""
"Daging Sapi,23/09/2022,""130,650"""
"Telur Ayam,23/09/2022,""26,500"""
"Bawang Merah,23/09/2022,""27,750"""
"Bawang Putih,23/09/2022,""23,650"""
"Cabai Merah Besar,23/09/2022,""55,900"""
"Cabai Merah Keriting,23/09/2022,""46,400"""
"Cabai Rawit Hijau,23/09/2022,""48,150"""
"Cabai Rawit Merah,23/09/2022,""55,250"""
"Minyak Goreng,23/09/2022,""18,250"""
"Gula Pasir,23/09/2022,""14,000"""
"Beras,26/09/2022,""11,550"""
"Daging Ayam,26/09/2022,""32,200"""
"Daging Sapi,26/09/2022,""130,650"""
"Telur Ayam,26/09/2022,""26,150"""
"Bawang Merah,26/09/2022,""28,000"""
"Bawang Putih,26/09/2022,""23,650"""
"Cabai Merah Besar,26/09/2022,""54,500"""
"Cabai Merah Keriting,26/09/2022,""42,000"""
"Cabai Rawit Hijau,26/09/2022,""46,900"""
"Cabai Rawit Merah,26/09/2022,""54,650"""
"Minyak Goreng,26/09/2022,""17,900"""
"Gula Pasir,26/09/2022,""14,000"""
"Beras,27/09/2022,""11,550"""
"Daging Ayam,27/09/2022,""32,350"""
"Daging Sapi,27/09/2022,""130,650"""
"Telur Ayam,27/09/2022,""25,700"""
"Bawang Merah,27/09/2022,""28,000"""
"Bawang Putih,27/09/2022,""23,650"""
"Cabai Merah Besar,27/09/2022,""55,000"""
"Cabai Merah Keriting,27/09/2022,""41,900"""
"Cabai Rawit Hijau,27/09/2022,""45,500"""
"Cabai Rawit Merah,27/09/2022,""55,900"""
"Minyak Goreng,27/09/2022,""17,900"""
"Gula Pasir,27/09/2022,""14,000"""
"Beras,28/09/2022,""11,550"""
"Daging Ayam,28/09/2022,""32,350"""
"Daging Sapi,28/09/2022,""130,650"""
"Telur Ayam,28/09/2022,""25,350"""
"Bawang Merah,28/09/2022,""28,000"""
"Bawang Putih,28/09/2022,""23,650"""
"Cabai Merah Besar,28/09/2022,""54,500"""
"Cabai Merah Keriting,28/09/2022,""41,900"""
"Cabai Rawit Hijau,28/09/2022,""45,500"""
"Cabai Rawit Merah,28/09/2022,""57,400"""
"Minyak Goreng,28/09/2022,""17,900"""
"Gula Pasir,28/09/2022,""14,000"""
"Beras,29/09/2022,""11,550"""
"Daging Ayam,29/09/2022,""32,350"""
"Daging Sapi,29/09/2022,""130,650"""
"Telur Ayam,29/09/2022,""24,950"""
"Bawang Merah,29/09/2022,""28,000"""
"Bawang Putih,29/09/2022,""23,650"""
"Cabai Merah Besar,29/09/2022,""54,650"""
"Cabai Merah Keriting,29/09/2022,""39,400"""
"Cabai Rawit Hijau,29/09/2022,""43,750"""
"Cabai Rawit Merah,29/09/2022,""57,250"""
"Minyak Goreng,29/09/2022,""17,900"""
"Gula Pasir,29/09/2022,""14,000"""
"Beras,30/09/2022,""11,550"""
"Daging Ayam,30/09/2022,""32,350"""
"Daging Sapi,30/09/2022,""130,650"""
"Telur Ayam,30/09/2022,""24,950"""
"Bawang Merah,30/09/2022,""28,000"""
"Bawang Putih,30/09/2022,""23,650"""
"Cabai Merah Besar,30/09/2022,""51,900"""
"Cabai Merah Keriting,30/09/2022,""38,900"""
"Cabai Rawit Hijau,30/09/2022,""43,150"""
"Cabai Rawit Merah,30/09/2022,""56,150"""
"Minyak Goreng,30/09/2022,""17,950"""
"Gula Pasir,30/09/2022,""14,000"""
"Beras,03/10/2022,""11,550"""
"Daging Ayam,03/10/2022,""32,100"""
"Daging Sapi,03/10/2022,""130,650"""
